model_path,model_folder,model_name,uses_metadata,epochs,sft_size,training_cfg,lora_rank,prompt,BERTScore_f1,BERTScore_precision,BERTScore_recall,BLEU,Cosine,JSD,Jaccard,Levenshtein,ROUGE_rouge1,ROUGE_rouge2,ROUGE_rougeL,SequenceMatcher
M12,M12,M12,false,,,,,base_p4,0.27692874205187434,0.2859030393122127,0.28220351893197065,0.008573138669515585,0.15553784354166098,0.1514302058376767,0.045628293798257696,0.160296541537535,0.09431210840032193,0.026602499704619892,0.07550664634517473,0.09475646580342675
M12,M12,M12,false,,,,,base_p5,0.4107217272310137,0.4195648042848275,0.4178700007732559,0.01597409968819367,0.25853392327154595,0.21898532964143788,0.08022121096442159,0.27706502342229333,0.1642011373338997,0.04460979223404972,0.12920315314026284,0.15820710125430187
M12,M12,M12,false,,,,,icl_p6,0.34812645089326416,0.44254523515701294,0.2982165064264393,0.0029471257017818497,0.16406762957743726,0.17384914883543792,0.033925201931605635,0.16269847308896404,0.09859366013761085,0.016699386656423103,0.08707768575456175,0.09692565499395994
M12,M12,M12,false,,,,,icl_p7,0.35877150919452405,0.409054760456835,0.329624138894321,0.0036793453315146214,0.16807954944088094,0.1876422448142638,0.037536580016953015,0.1960033236966381,0.10965330717846118,0.01307480601535719,0.08939944455293586,0.11116072499553412
M12,M12,M12,false,,,,,icl_p8,0.3587687050771413,0.3862449830433108,0.34398977900825956,0.0038316428894490063,0.18289753273982237,0.18901826687357182,0.037484260067159644,0.18116788916241108,0.11601129001053681,0.0192751098858038,0.09995672321400446,0.10803925380219004
M12.NQ1k.01.r16,M12.NQ1k.01.r16,M12,false,,NQ1k,01,r16,sft_xml,0.3957956702266849,0.49956598231252636,0.3368120758600955,0.0035640300887882577,0.1586715556403386,0.2041332063625616,0.04129652864214052,0.19118506823277248,0.09880684797046406,0.025447341659028542,0.08883779687238698,0.1260075052703567
M12.NQ1k.01.r8,M12.NQ1k.01.r8,M12,false,,NQ1k,01,r8,sft_xml,0.40197995398779335,0.5073490826026449,0.3446349638063203,0.005726080036003093,0.17173050945761048,0.20700445428607728,0.04307096149610859,0.19336068344039334,0.10427244150226032,0.024801944483308445,0.09339441618804371,0.12530768419278
M12.NQ1k.02.r16,M12.NQ1k.02.r16,M12,false,,NQ1k,02,r16,sft_xml,0.3935012126868626,0.5201152379032951,0.3260067526087071,0.0020910530273281925,0.15430408317903882,0.19647829930316563,0.030399682165324352,0.16115950657999448,0.09056564073736442,0.01988513813956838,0.08522597392884848,0.10603834276494488
M12.NQ1k.02.r8,M12.NQ1k.02.r8,M12,false,,NQ1k,02,r8,sft_xml,0.37660342572994954,0.48657619608273295,0.3162163660398819,0.002164139896179119,0.13766300661541472,0.1955572597840025,0.030063276813523984,0.16457657893717606,0.07918214921276022,0.018111628260603564,0.07332137784608198,0.1108982868203153
M12.NQ1k.03.r16,M12.NQ1k.03.r16,M12,false,,NQ1k,03,r16,sft_xml,0.380226102546326,0.5144344078669758,0.3122146821621829,0.0015503670529897699,0.15121738698121004,0.1917871847678684,0.024993973941322634,0.13966165536998523,0.0834869109280677,0.014051158653920327,0.0784402613328532,0.0876506464450041
