model_path,model_folder,model_name,uses_metadata,epochs,sft_size,training_cfg,lora_rank,prompt,BERTScore_f1,BERTScore_precision,BERTScore_recall,BLEU,Cosine,JSD,Jaccard,Levenshtein,ROUGE_rouge1,ROUGE_rouge2,ROUGE_rougeL,SequenceMatcher
M9,M9,M9,false,,,,,base_p3,0.5009263812140985,0.4495806658809835,0.5782675988294862,0.028802295686136806,0.32434689309843057,0.28141775660049134,0.13654477468889922,0.26810541015603295,0.1656866272684154,0.0696868529272526,0.14348912632670544,0.19962549646291075
M9,M9,M9,false,,,,,base_p4,0.507292156869715,0.4572086411443624,0.5875726743177934,0.02508814452035035,0.34523598166428376,0.28266793939190715,0.1278326528436439,0.2612735225613657,0.1672628836193739,0.06957306862854158,0.1469278506478435,0.19744509673823368
M9,M9,M9,false,,,,,base_p5,0.5009263812140985,0.4495806658809835,0.5782675988294862,0.028802295686136806,0.32434689309843057,0.28141775660049134,0.13654477468889922,0.26810541015603295,0.1656866272684154,0.0696868529272526,0.14348912632670544,0.19962549646291075
M9,M9,M9,false,,,,,icl_p6,0.4964453252879056,0.5180296303196387,0.4920113044706258,0.028232873247259288,0.257580726635615,0.25506009280096126,0.1167642006116841,0.32708111319495875,0.1920906320597671,0.06399559560837643,0.16961655918017557,0.2695880864661429
M9,M9,M9,false,,,,,icl_p7,0.37580573762005026,0.3923618429086425,0.3719791979952292,0.01464858624963524,0.10467525825058395,0.20921062816168717,0.04789253713090455,0.28940227919969785,0.0745153180620546,0.02084804681800927,0.06893323895313475,0.2137121152729851
M9,M9,M9,false,,,,,icl_p8,0.39421856850385667,0.36234216337854214,0.4436444634741003,0.017305243119700105,0.24765340849610115,0.2153551708646489,0.07325479254761287,0.2674748450485679,0.16179904808845927,0.0509484919407666,0.14735628639909848,0.22074491492600004
M9.NQ1k.01.r16,M9.NQ1k.01.r16,M9,false,,NQ1k,01,r16,sft_xml,0.4913024119355462,0.5403022592717951,0.4655840608206662,0.024031269395832895,0.24498857736807714,0.24536471463705037,0.10630319770839505,0.3367531212110465,0.20379848183326876,0.06365797966431547,0.18658197166776308,0.2965086717343079
M9.NQ1k.01.r8,M9.NQ1k.01.r8,M9,false,,NQ1k,01,r8,sft_xml,0.5229137648235668,0.5791926010088487,0.4916116637262431,0.030808804903863736,0.2837233344285885,0.26328812749253133,0.12507020825345833,0.3675289291986989,0.2415565998503387,0.07983665504150987,0.22385771017752962,0.3189056418370172
M9.NQ1k.02.r16,M9.NQ1k.02.r16,M9,false,,NQ1k,02,r16,sft_xml,0.4551124691963196,0.5122546695850112,0.4233665666796944,0.018560989128173888,0.1671952429117918,0.2240742627167713,0.07990190359452241,0.30303389244921225,0.14277874293276274,0.04516145143927154,0.13659818688877468,0.25504222481201333
M9.NQ1k.02.r8,M9.NQ1k.02.r8,M9,false,,NQ1k,02,r8,sft_xml,0.4453373728827997,0.5079943260008638,0.4108455338261344,0.018717807471893787,0.16069064479903244,0.2278754941798139,0.07694216335417976,0.30142640208699384,0.13417994293870544,0.040724990973405525,0.12976011237054955,0.2608162538379459
M9.NQ1k.03.r16,M9.NQ1k.03.r16,M9,false,,NQ1k,03,r16,sft_xml,0.46879172162576155,0.5214837253093719,0.4381646871566772,0.018545791895656312,0.18184900506248933,0.2247635891614123,0.09059391513880487,0.3129707756368359,0.15574354527972611,0.04109765446946856,0.14477206950308796,0.2634786597821204
M9.NQ1k.03.r8,M9.NQ1k.03.r8,M9,false,,NQ1k,03,r8,sft_xml,0.49846757406538184,0.550338245250962,0.4676547948609699,0.025363011742670572,0.20761696503307442,0.24255516441999775,0.10579034252773817,0.3374955941209567,0.1818185766906406,0.061382490702226275,0.17036373102611263,0.28404751609065804
M9.NQ2k.01.r16,M9.NQ2k.01.r16,M9,false,,NQ2k,01,r16,sft_xml,0.5024264045737007,0.5643123550848528,0.46581265249035575,0.024694209510904966,0.24636533068504818,0.24995991888737037,0.10726989044026555,0.34170574144931176,0.2127648020864287,0.06068018438432108,0.19787446538489656,0.29486905270584224
M9.NQ2k.01.r8,M9.NQ2k.01.r8,M9,false,,NQ2k,01,r8,sft_xml,0.5279246311296116,0.5632150400768626,0.5116911897605115,0.03685349946507346,0.27565679610046356,0.26276211493357354,0.12714286066429148,0.37812450570123896,0.23237663499577962,0.06550866903526295,0.20856617493871812,0.31561585236983836
M9.NQ2k.02.r16,M9.NQ2k.02.r16,M9,false,,NQ2k,02,r16,sft_xml,0.46161491152915085,0.522177561304786,0.42528952780095014,0.013227266135960763,0.15648308783541418,0.2128729522470338,0.06682537331980198,0.2901967189468965,0.1273854376957358,0.02978571647429079,0.12066760438263394,0.2502787918737773
